launch_id,test_group,input_name,config_name,result,dur,finished_at,,,exp_u1m_09.04,exp_u1m_09.04
17352,m21-u1m,unsat_WS_300_24_90_10.apx_0.cnf,32_wp_p20-1_rec_cart_ea.json,PASSED,0.00,2022-04-09 22:47:25,40.14583333,,,
17362,m21-u1m,unsat_WS_300_24_90_10.apx_0.cnf,32_wp_p20-1_rec_cart_ga.json,PASSED,0.00,2022-04-09 22:53:53,20.5625,,,
17332,m21-u1m,unsat_WS_300_24_90_10.apx_0.cnf,32_wp_p20-1_rec_rbs_ea.json,PASSED,0.00,2022-04-09 22:31:12,41.125,,,
17342,m21-u1m,unsat_WS_300_24_90_10.apx_0.cnf,32_wp_p20-1_rec_rbs_ga.json,PASSED,0.00,2022-04-09 22:38:04,32.3125,,,
17312,m21-u1m,unsat_WS_300_24_90_10.apx_0.cnf,32_wp_p20-1_sing_cart_ea.json,PASSED,0.00,2022-04-09 22:19:53,38.1875,,,
17322,m21-u1m,unsat_WS_300_24_90_10.apx_0.cnf,32_wp_p20-1_sing_cart_ga.json,PASSED,0.00,2022-04-09 22:26:32,35.25,,,
17292,m21-u1m,unsat_WS_300_24_90_10.apx_0.cnf,32_wp_p20-1_sing_rbs_ea.json,PASSED,0.00,2022-04-09 22:04:23,43.08333333,,,
17302,m21-u1m,unsat_WS_300_24_90_10.apx_0.cnf,32_wp_p20-1_sing_rbs_ga.json,PASSED,0.00,2022-04-09 22:11:21,42.10416667,,,
17432,m21-u1m,unsat_WS_300_24_90_10.apx_0.cnf,32_wp_p5-4_rec_cart_ea.json,PASSED,0.00,2022-04-09 23:40:25,23.5,,,
17442,m21-u1m,unsat_WS_300_24_90_10.apx_0.cnf,32_wp_p5-4_rec_cart_ga.json,PASSED,0.00,2022-04-09 23:46:11,20.5625,,,
17412,m21-u1m,unsat_WS_300_24_90_10.apx_0.cnf,32_wp_p5-4_rec_rbs_ea.json,PASSED,0.00,2022-04-09 23:27:14,27.41666667,,,
17422,m21-u1m,unsat_WS_300_24_90_10.apx_0.cnf,32_wp_p5-4_rec_rbs_ga.json,PASSED,0.00,2022-04-09 23:33:36,25.45833333,,,
17392,m21-u1m,unsat_WS_300_24_90_10.apx_0.cnf,32_wp_p5-4_sing_cart_ea.json,PASSED,0.00,2022-04-09 23:14:46,22.52083333,,,
17402,m21-u1m,unsat_WS_300_24_90_10.apx_0.cnf,32_wp_p5-4_sing_cart_ga.json,PASSED,0.00,2022-04-09 23:20:59,19.58333333,,,
17372,m21-u1m,unsat_WS_300_24_90_10.apx_0.cnf,32_wp_p5-4_sing_rbs_ea.json,PASSED,0.00,2022-04-09 23:00:19,35.25,,,
17382,m21-u1m,unsat_WS_300_24_90_10.apx_0.cnf,32_wp_p5-4_sing_rbs_ga.json,PASSED,0.00,2022-04-09 23:07:39,34.27083333,,,
17512,m21-u1m,unsat_WS_300_24_90_10.apx_0.cnf,32_wp_ps5-4_rec_cart_ea.json,PASSED,0.00,2022-04-10 00:27:23,21.54166667,,,
17522,m21-u1m,unsat_WS_300_24_90_10.apx_0.cnf,32_wp_ps5-4_rec_cart_ga.json,PASSED,0.00,2022-04-10 00:34:07,21.54166667,,,
17492,m21-u1m,unsat_WS_300_24_90_10.apx_0.cnf,32_wp_ps5-4_rec_rbs_ea.json,PASSED,0.00,2022-04-10 00:16:25,28.39583333,,,
17502,m21-u1m,unsat_WS_300_24_90_10.apx_0.cnf,32_wp_ps5-4_rec_rbs_ga.json,PASSED,0.00,2022-04-10 00:21:25,24.47916667,,,
17472,m21-u1m,unsat_WS_300_24_90_10.apx_0.cnf,32_wp_ps5-4_sing_cart_ea.json,PASSED,0.00,2022-04-10 00:04:19,22.52083333,,,
17482,m21-u1m,unsat_WS_300_24_90_10.apx_0.cnf,32_wp_ps5-4_sing_cart_ga.json,PASSED,0.00,2022-04-10 00:11:32,19.58333333,,,
17452,m21-u1m,unsat_WS_300_24_90_10.apx_0.cnf,32_wp_ps5-4_sing_rbs_ea.json,PASSED,0.00,2022-04-09 23:53:55,32.3125,,,
17462,m21-u1m,unsat_WS_300_24_90_10.apx_0.cnf,32_wp_ps5-4_sing_rbs_ga.json,PASSED,0.00,2022-04-09 23:59:03,23.5,,,
17112,m21-u1m,unsat_WS_300_24_90_10.apx_0.cnf,32_wp_s1-21_rec_cart_ea.json,PASSED,0.00,2022-04-09 20:13:29,28.39583333,,,
17122,m21-u1m,unsat_WS_300_24_90_10.apx_0.cnf,32_wp_s1-21_rec_cart_ga.json,PASSED,0.00,2022-04-09 20:21:02,30.35416667,,,
17092,m21-u1m,unsat_WS_300_24_90_10.apx_0.cnf,32_wp_s1-21_rec_rbs_ea.json,PASSED,0.00,2022-04-09 20:01:41,26.4375,,,
17102,m21-u1m,unsat_WS_300_24_90_10.apx_0.cnf,32_wp_s1-21_rec_rbs_ga.json,PASSED,0.00,2022-04-09 20:06:49,28.39583333,,,
17072,m21-u1m,unsat_WS_300_24_90_10.apx_0.cnf,32_wp_s1-21_sing_cart_ea.json,PASSED,0.00,2022-04-09 19:51:57,26.4375,,,
17082,m21-u1m,unsat_WS_300_24_90_10.apx_0.cnf,32_wp_s1-21_sing_cart_ga.json,PASSED,0.00,2022-04-09 19:57:39,30.35416667,,,
17052,m21-u1m,unsat_WS_300_24_90_10.apx_0.cnf,32_wp_s1-21_sing_rbs_ea.json,PASSED,0.00,2022-04-09 19:39:30,30.35416667,,,
17062,m21-u1m,unsat_WS_300_24_90_10.apx_0.cnf,32_wp_s1-21_sing_rbs_ga.json,PASSED,0.00,2022-04-09 19:45:43,27.41666667,,,
,,sat_Circuit_multiplier22.cnf,painless,PASSED,0.00,,,,,
,,sat_ktf_TF-7.tf_3_0.06_113.cnf,painless,PASSED,0.00,,,,,
,,sat_maximum_constrained_partition_14_bits_n200.cnf,painless,PASSED,0.00,,,,,
,,sat_prime_a20_b20.cnf,painless,PASSED,0.00,,,,,
,,sat_prime_a22_b22.cnf,painless,PASSED,0.00,,,,,
,,sat_sp5-21-15-bin-stri-flat-noid.cnf,painless,PASSED,0.00,,,,,
,,unsat_at-least-two-sokoban-sequential-p145-microban-sequential.030-NOTKNOWN.cnf,painless,PASSED,0.00,,,,,
,,unsat_mp1-tri_ali_s11_c35_bail_UNS.cnf,painless,PASSED,0.00,,,,,
,,unsat_Mycielski-10-hints-10.cnf,painless,PASSED,0.00,,,,,
,,unsat_WS_300_24_90_10.apx_0.cnf,painless,PASSED,0.00,,,,,
